ticker,date,open,close,bid,ask,52_week_low,52_week_high,volume,avg_volume,market_cap,pe_ratio,eps,currency,fetched_at
GOOGL,2026-05-14,397.2799987792969,401.07,399.02,415.0,162.0,403.7,21077099,29391300,4859141029888,30.546078,13.13,USD,2026-05-14 23:02:43
AMZN,2026-05-14,269.2796936035156,267.22,267.06,267.37,196.0,278.56,31151517,47099380,2874514866176,32.002396,8.35,USD,2026-05-14 23:02:44
MSFT,2026-05-14,404.4800109863281,409.43,409.33,409.79,356.28,555.45,26419511,33991393,3041424048128,24.39988,16.78,USD,2026-05-14 23:02:44
NVDA,2026-05-14,229.72999572753903,235.74,235.22,235.96,129.16,236.54,175521705,170298113,5709746405376,48.110203,4.9,USD,2026-05-14 23:02:45
TSLA,2026-05-14,446.4249877929688,443.3,443.27,458.85,273.21,498.83,45182287,62928765,1664912326656,414.29904,1.07,USD,2026-05-14 23:02:45
META,2026-05-14,616.125,618.43,617.61,618.07,520.26,796.25,10031286,15445686,1569837154304,22.488363,27.5,USD,2026-05-14 23:02:45
NFLX,2026-05-14,87.62000274658203,86.94,86.86,86.99,75.01,134.115,28746227,44450845,366086848512,28.045162,3.1,USD,2026-05-14 23:02:46
AAPL,2026-05-15,297.7550048828125,300.23,299.23,301.47,193.46,303.2,54675423,43612950,4409585041408,36.347458,8.26,USD,2026-05-15 23:02:05
GOOGL,2026-05-15,396.2799987792969,396.78,396.43,400.0,162.0,403.7,20175668,29258645,4807165739008,30.265448,13.11,USD,2026-05-15 23:02:05
AMZN,2026-05-15,262.5899963378906,264.14,263.55,264.29,196.0,278.56,40582258,46845019,2841383010304,31.595697,8.36,USD,2026-05-15 23:02:06
MSFT,2026-05-15,414.4100036621094,421.92,420.79,422.04,356.28,555.45,50237244,33880309,3134205460480,25.129244,16.79,USD,2026-05-15 23:02:06
NVDA,2026-05-15,229.75,225.32,225.3,225.53,129.16,236.54,177323868,170457870,5457368842240,45.983673,4.9,USD,2026-05-15 23:02:06
TSLA,2026-05-15,434.0950012207031,422.24,422.03,423.18,273.21,498.83,52085091,62659316,1585816797184,380.3964,1.11,USD,2026-05-15 23:02:07
META,2026-05-15,614.10498046875,614.23,598.48,614.68,520.26,796.25,13184332,15368759,1559175626752,22.319403,27.52,USD,2026-05-15 23:02:07
NFLX,2026-05-15,87.7699966430664,87.02,83.33,89.7,75.01,134.115,31711226,44208080,366423670784,28.070967,3.1,USD,2026-05-15 23:02:07
